Firm,Line Item,t,t-1,t-2,t-3,t-4,t-5,t-6,t-7
Firmai,Accounts Receivable,60061000000.0,64200000000.0,55684000000.0,12367000000.0,12307000000.0,12034000000.0,12424000000.0,13117000000.0
Firmai,Inventory,-343641000000.0,-433935000000.0,-398733000000.0,0.0,0.0,0.0,0.0,0.0
Firmai,Other Current Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firmai,Total Current Assets,238408000000.0,90557000000.0,46436000000.0,298836000000.0,289320000000.0,283960000000.0,269483000000.0,255170000000.0
Firmai,Property Plant & Equipment,,,,,,,,
Firmai,Intangible Assets,16092000000.0,16659000000.0,14365000000.0,13723000000.0,13980000000.0,16809000000.0,12698000000.0,14011000000.0
Firmai,Other Non-Current Assets,-600848000000.0,-7325000000.0,-13328000000.0,-472713000000.0,-439608000000.0,-378768000000.0,-340444000000.0,-349084000000.0
Firmai,Total Assets,1895883000000.0,1951757000000.0,1930115000000.0,1787632000000.0,1687155000000.0,1527015000000.0,1422968000000.0,1313867000000.0
Firmai,Accounts Payable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firmai,Short-Term Debt,13357000000.0,14572000000.0,18657000000.0,14580000000.0,12466000000.0,17620000000.0,22202000000.0,18053000000.0
Firmai,Other Current Liabilities,-13357000000.0,-14572000000.0,-18657000000.0,-14580000000.0,-12466000000.0,-17620000000.0,-22202000000.0,-18053000000.0
Firmai,Total Current Liabilities,13357000000.0,14572000000.0,96781000000.0,97528000000.0,63518000000.0,53883000000.0,57175000000.0,49091000000.0
Firmai,Long-Term Debt,229044000000.0,225020000000.0,255077000000.0,199536000000.0,183943000000.0,152987000000.0,127379000000.0,125354000000.0
Firmai,Other Non-Current Liabilities,-229044000000.0,-225020000000.0,-255077000000.0,-199536000000.0,-183943000000.0,1203020000000.0,-127379000000.0,-125354000000.0
Firmai,Total Liabilities,1698817000000.0,1743678000000.0,1729618000000.0,1593607000000.0,1501893000000.0,1356007000000.0,1264057000000.0,1172180000000.0
Firmai,Total Equity,197066000000.0,208079000000.0,200497000000.0,194025000000.0,185262000000.0,171008000000.0,158911000000.0,141687000000.0
Firmai,Total Liabilities and Equity,1895883000000.0,1951757000000.0,1930115000000.0,1787632000000.0,1687155000000.0,1527015000000.0,1422968000000.0,1313867000000.0
Firmai,Revenues,86408000000.0,87121000000.0,87388000000.0,83827000000.0,81967000000.0,82308000000.0,84601000000.0,79466000000.0
Firmai,Cost of Goods Sold (COGS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firmai,Gross Profit,86408000000.0,87121000000.0,87388000000.0,83827000000.0,81967000000.0,82308000000.0,84601000000.0,79466000000.0
Firmai,Operating Expenses,56158000000.0,58612000000.0,52421000000.0,50049000000.0,49065000000.0,48827000000.0,50368000000.0,-49175000000.0
Firmai,Depreciation and Amortization,5593000000.0,5406000000.0,4970000000.0,35860000000.0,36213000000.0,35094000000.0,31464000000.0,1880000000.0
Firmai,Total Operating Expenses,,,,,,,,
Firmai,Operating Income,28538000000.0,29816000000.0,34480000000.0,35860000000.0,36213000000.0,35094000000.0,31464000000.0,30291000000.0
Firmai,Interest Income,64647000000.0,58909000000.0,53663000000.0,49277000000.0,47552000000.0,47089000000.0,48391000000.0,49412000000.0
Firmai,Interest Expense,14652000000.0,9352000000.0,5909000000.0,3976000000.0,4025000000.0,4289000000.0,5161000000.0,6649000000.0
Firmai,Other Non-Operating Items,,,,,,,,
Firmai,Pre-Tax Income,28538000000.0,27377000000.0,32120000000.0,33641000000.0,33915000000.0,32629000000.0,28471000000.0,23656000000.0
Firmai,Income Tax Expense,5662000000.0,4917000000.0,10075000000.0,10365000000.0,10307000000.0,10405000000.0,9103000000.0,7445000000.0
Firmai,Net Income,22393000000.0,22183000000.0,21938000000.0,22894000000.0,23057000000.0,21878000000.0,18897000000.0,15869000000.0
Firmaj,Cash and Cash Equivalents,8934000000.0,11708000000.0,7631000000.0,6877000000.0,6726000000.0,7925000000.0,9799000000.0,7662000000.0
Firmaj,Accounts Receivable,10503000000.0,10002000000.0,10119000000.0,9835000000.0,9310000000.0,9507000000.0,8030000000.0,7809000000.0
Firmaj,Inventory,1846000000.0,1616000000.0,1217000000.0,1627000000.0,1591000000.0,1476000000.0,1663000000.0,1486000000.0
Firmaj,Other Current Assets,2940000000.0,1593000000.0,1627000000.0,4405000000.0,4139000000.0,3928000000.0,3524000000.0,3351000000.0
Firmaj,Total Current Assets,61837000000.0,83703000000.0,78719000000.0,76283000000.0,67114000000.0,65521000000.0,61933000000.0,57231000000.0
Firmaj,Property Plant & Equipment,,,,,,,,
Firmaj,Intangible Assets,2552000000.0,2539000000.0,2501000000.0,2376000000.0,3280000000.0,3403000000.0,1959000000.0,2541000000.0
Firmaj,Other Non-Current Assets,1582000000.0,1511000000.0,1844000000.0,4476000000.0,4650000000.0,4654000000.0,4339000000.0,3929000000.0
Firmaj,Total Assets,108784000000.0,129818000000.0,121652000000.0,113481000000.0,105134000000.0,101191000000.0,91759000000.0,87095000000.0
Firmaj,Accounts Payable,1904000000.0,1385000000.0,1056000000.0,1104000000.0,1032000000.0,1029000000.0,859000000.0,876000000.0
Firmaj,Short-Term Debt,5238000000.0,7992000000.0,4160000000.0,3897000000.0,508000000.0,-95000000.0,-2897000000.0,588000000.0
Firmaj,Other Current Liabilities,7399000000.0,7287000000.0,9023000000.0,8736000000.0,8632000000.0,8426000000.0,7713000000.0,7897000000.0
Firmaj,Total Current Liabilities,27035000000.0,27583000000.0,24911000000.0,23623000000.0,19809000000.0,22192000000.0,17731000000.0,17506000000.0
Firmaj,Long-Term Debt,20331000000.0,25725000000.0,24483000000.0,21457000000.0,20401000000.0,12928000000.0,16164000000.0,15970000000.0
Firmaj,Other Non-Current Liabilities,10019000000.0,2700000000.0,2356000000.0,3335000000.0,3599000000.0,2782000000.0,2269000000.0,1650000000.0
Firmaj,Total Liabilities,65580000000.0,63681000000.0,58067000000.0,53774000000.0,48473000000.0,42063000000.0,40458000000.0,39836000000.0
Firmaj,Total Equity,43204000000.0,66137000000.0,63584000000.0,59716000000.0,56668000000.0,59136000000.0,51316000000.0,47292000000.0
Firmaj,Total Liabilities and Equity,108784000000.0,129818000000.0,121652000000.0,113481000000.0,105134000000.0,101191000000.0,91759000000.0,87095000000.0
Firmaj,Revenues,49330000000.0,48005000000.0,49247000000.0,49161000000.0,47142000000.0,48607000000.0,46061000000.0,43218000000.0
Firmaj,Cost of Goods Sold (COGS),18724000000.0,17781000000.0,18287000000.0,19480000000.0,19373000000.0,19167000000.0,17852000000.0,16682000000.0
Firmaj,Gross Profit,30606000000.0,30224000000.0,30960000000.0,29681000000.0,27769000000.0,29440000000.0,28209000000.0,26536000000.0
Firmaj,Operating Expenses,17939000000.0,17495000000.0,18032000000.0,18427000000.0,18006000000.0,18139000000.0,17840000000.0,18063000000.0
Firmaj,Depreciation and Amortization,2191000000.0,2239000000.0,2076000000.0,2442000000.0,2432000000.0,2351000000.0,2602000000.0,2486000000.0
Firmaj,Total Operating Expenses,,,,,,,,
Firmaj,Operating Income,12309000000.0,11973000000.0,12660000000.0,10770000000.0,9345000000.0,11196000000.0,10065000000.0,7674000000.0
Firmaj,Interest Income,1508000000.0,1338000000.0,1005000000.0,769000000.0,691000000.0,654000000.0,650000000.0,641000000.0
Firmaj,Interest Expense,943000000.0,861000000.0,676000000.0,566000000.0,564000000.0,583000000.0,596000000.0,628000000.0
Firmaj,Other Non-Operating Items,,,,,,,,
Firmaj,Pre-Tax Income,13039000000.0,12287000000.0,12920000000.0,11201000000.0,9715000000.0,11227000000.0,10159000000.0,7825000000.0
Firmaj,Income Tax Expense,12929000000.0,2678000000.0,2181000000.0,2220000000.0,1862000000.0,1244000000.0,2118000000.0,1335000000.0
Firmaj,Net Income,110000000.0,9609000000.0,10739000000.0,8981000000.0,7853000000.0,9983000000.0,8041000000.0,6490000000.0
Firmak,Cash and Cash Equivalents,5061360000.0,4126860000.0,4905609000.0,4360766000.0,4921305000.0,5631885000.0,6640526000.0,5701078000.0
Firmak,Accounts Receivable,7496368000.0,6885257000.0,6222399000.0,5725424000.0,5663334000.0,4846574000.0,4480711000.0,4621792000.0
Firmak,Inventory,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Firmak,Other Current Assets,1024639000.0,1082161000.0,845339000.0,611436000.0,1317201000.0,1363194000.0,1464433000.0,1143384000.0
Firmak,Total Current Assets,13585559000.0,12097289000.0,11923087000.0,11579394000.0,11904442000.0,11844178000.0,12587931000.0,11471183000.0
Firmak,Property Plant & Equipment,,,,,,,,
Firmak,Intangible Assets,687110000.0,710382000.0,510151000.0,464907000.0,397880000.0,0.0,0.0,0.0
Firmak,Other Non-Current Assets,1914153000.0,2023140000.0,1864190000.0,1170994000.0,1219904000.0,1362412000.0,1245662000.0,1546661000.0
Firmak,Total Assets,24449083000.0,22689890000.0,20629201000.0,18266058000.0,17930452000.0,16867049000.0,16665415000.0,15731510000.0
Firmak,Accounts Payable,1348802000.0,1525065000.0,1280821000.0,1151464000.0,1064228000.0,961851000.0,903847000.0,949250000.0
Firmak,Short-Term Debt,5337000.0,2907000.0,2773000.0,1848000.0,330000.0,0.0,11000.0,4419000.0
Firmak,Other Current Liabilities,5462045000.0,4534911000.0,4509280000.0,4249900000.0,4029783000.0,4393276000.0,4359146000.0,4147107000.0
Firmak,Total Current Liabilities,10151751000.0,9824279000.0,8899121000.0,8532199000.0,8158079000.0,8160990000.0,8109205000.0,7906589000.0
Firmak,Long-Term Debt,19676000.0,22163000.0,24457000.0,3369001.0,26403000.0,25600000.0,22000.0,0.0
Firmak,Other Non-Current Liabilities,2809215000.0,2332902000.0,2650415000.0,2472835001.0,2717068000.0,2560415000.0,3272452000.0,2848352000.0
Firmak,Total Liabilities,13724495000.0,12979690000.0,12439825000.0,11618487000.0,11645115000.0,11439220000.0,12040987000.0,11380638000.0
Firmak,Total Equity,10724588000.0,9710200000.0,8189376000.0,6647571000.0,6285337000.0,5427829000.0,4624428000.0,4350872000.0
Firmak,Total Liabilities and Equity,24449083000.0,22689890000.0,20629201000.0,18266058000.0,17930452000.0,16867049000.0,16665415000.0,15731510000.0
Firmak,Revenues,41603428000.0,36765478000.0,34797661000.0,32914424000.0,31874678000.0,30394285000.0,29777985000.0,27352914000.0
Firmak,Cost of Goods Sold (COGS),29160515000.0,25734986000.0,24520234000.0,23105185000.0,22190212000.0,21010110000.0,20790284000.0,18966195000.0
Firmak,Gross Profit,12442913000.0,11030492000.0,10277427000.0,9809239000.0,9684466000.0,9384175000.0,8987701000.0,8386719000.0
Firmak,Operating Expenses,6601872000.0,6397883000.0,5466982000.0,5373370000.0,5401969000.0,5317537000.0,5114462000.0,4914742000.0
Firmak,Depreciation and Amortization,926776000.0,801789000.0,729052000.0,645923000.0,620743000.0,593028000.0,593545000.0,513256000.0
Firmak,Total Operating Expenses,,,,,,,,
Firmak,Operating Income,5841041000.0,4632609000.0,4810445000.0,4435869000.0,4300512000.0,4338680000.0,3871548000.0,3470457000.0
Firmak,Interest Income,56337000.0,37940000.0,30484000.0,33991000.0,30370000.0,32893000.0,42550000.0,41083000.0
Firmak,Interest Expense,19539000.0,15545000.0,16258000.0,14578000.0,17621000.0,14035000.0,15061000.0,15000000.0
Firmak,Other Non-Operating Items,,,,,,,,
Firmak,Pre-Tax Income,5808093000.0,4616032000.0,5603572000.0,4410530000.0,4297701000.0,4339294000.0,3904174000.0,3512022000.0
Firmak,Income Tax Expense,1593499000.0,981100000.0,1253969000.0,1136741000.0,1121743000.0,784775000.0,1079241000.0,958782000.0
Firmak,Net Income,4059907000.0,3445149000.0,4111892000.0,3053581000.0,2941498000.0,3281878000.0,2553510000.0,2277677000.0
Firmal,Cash and Cash Equivalents,11379000000.0,11972000000.0,7826000000.0,7686000000.0,8476000000.0,10716000000.0,10412000000.0,11922000000.0
Firmal,Accounts Receivable,7902000000.0,9399000000.0,29245000000.0,28554000000.0,31831000000.0,31836000000.0,30578000000.0,29561000000.0
Firmal,Inventory,1682000000.0,1583000000.0,1553000000.0,1551000000.0,2103000000.0,2310000000.0,2287000000.0,2595000000.0
Firmal,Other Current Assets,27565000000.0,26171000000.0,8595000000.0,4205000000.0,4967000000.0,6138000000.0,5439000000.0,6850000000.0
Firmal,Total Current Assets,49146000000.0,49735000000.0,43888000000.0,42504000000.0,49422000000.0,51350000000.0,49433000000.0,50928000000.0
Firmal,Property Plant & Equipment,,,,,,,,
Firmal,Intangible Assets,3088000000.0,3741000000.0,4689000000.0,3487000000.0,3104000000.0,3871000000.0,3787000000.0,3392000000.0
Firmal,Other Non-Current Assets,16490000000.0,14193000000.0,12055000000.0,11747000000.0,13269000000.0,18306000000.0,13757000000.0,13619000000.0
Firmal,Total Assets,123382000000.0,125356000000.0,117470000000.0,110495000000.0,117532000000.0,126223000000.0,119213000000.0,116433000000.0
Firmal,Accounts Payable,6558000000.0,6451000000.0,6209000000.0,6028000000.0,6864000000.0,7461000000.0,7952000000.0,8517000000.0
Firmal,Short-Term Debt,10210000000.0,11206000000.0,7513000000.0,6461000000.0,5731000000.0,11495000000.0,9181000000.0,8463000000.0
Firmal,Other Current Liabilities,7248000000.0,8154000000.0,8283000000.0,7912000000.0,10025000000.0,8641000000.0,9592000000.0,9633000000.0
Firmal,Total Current Liabilities,38227000000.0,37363000000.0,36275000000.0,34269000000.0,39600000000.0,40154000000.0,43625000000.0,42123000000.0
Firmal,Long-Term Debt,35643000000.0,39837000000.0,34655000000.0,33428000000.0,34991000000.0,32856000000.0,24088000000.0,5032000000.0
Firmal,Other Non-Current Liabilities,25441000000.0,26140000000.0,24124000000.0,24350000000.0,26865000000.0,24435000000.0,27577000000.0,8997000000.0
Firmal,Total Liabilities,106452000000.0,107631000000.0,99078000000.0,96071000000.0,105518000000.0,103294000000.0,100229000000.0,96198000000.0
Firmal,Total Equity,16930000000.0,17725000000.0,18392000000.0,14424000000.0,12014000000.0,22929000000.0,18984000000.0,20235000000.0
Firmal,Total Liabilities and Equity,123382000000.0,125356000000.0,117470000000.0,110495000000.0,117532000000.0,126223000000.0,119213000000.0,116433000000.0
Firmal,Revenues,79591000000.0,79139000000.0,79920000000.0,81742000000.0,92793000000.0,98368000000.0,102874000000.0,106916000000.0
Firmal,Cost of Goods Sold (COGS),42655000000.0,42196000000.0,41403000000.0,41057000000.0,46386000000.0,49683000000.0,52513000000.0,56778000000.0
Firmal,Gross Profit,36936000000.0,36943000000.0,38516000000.0,40684000000.0,46407000000.0,48684000000.0,50361000000.0,50138000000.0
Firmal,Operating Expenses,36936000000.0,36943000000.0,38517000000.0,40685000000.0,46407000000.0,48685000000.0,50361000000.0,50138000000.0
Firmal,Depreciation and Amortization,4480000000.0,4541000000.0,4381000000.0,3855000000.0,4492000000.0,4678000000.0,4676000000.0,4815000000.0
Firmal,Total Operating Expenses,,,,,,,,
Firmal,Operating Income,13217000000.0,13139000000.0,13639000000.0,15921000000.0,18866000000.0,20469000000.0,22206000000.0,21482000000.0
Firmal,Interest Income,264000000.0,144000000.0,108000000.0,108000000.0,90000000.0,74000000.0,109000000.0,136000000.0
Firmal,Interest Expense,723000000.0,615000000.0,630000000.0,468000000.0,484000000.0,402000000.0,459000000.0,411000000.0
Firmal,Other Non-Operating Items,,,,,,,,
Firmal,Pre-Tax Income,11342000000.0,11400000000.0,12330000000.0,15945000000.0,19986000000.0,20244000000.0,22540000000.0,21003000000.0
Firmal,Income Tax Expense,2619000000.0,5642000000.0,449000000.0,2581000000.0,4234000000.0,3363000000.0,5541000000.0,5148000000.0
Firmal,Net Income,8728000000.0,5753000000.0,11872000000.0,13190000000.0,12022000000.0,16483000000.0,16604000000.0,15855000000.0
Firmam,Cash and Cash Equivalents,3052269000000.0,2995075000000.0,2939428000000.0,2284557000000.0,2041170000000.0,1718297000000.0,1679200000000.0,2284583000000.0
Firmam,Accounts Receivable,9057206000000.0,8749454000000.0,8364239000000.0,8799230000000.0,8016348000000.0,7522012000000.0,6523271000000.0,5892157000000.0
Firmam,Inventory,2539789000000.0,2388617000000.0,2061511000000.0,2137618000000.0,1894704000000.0,1715786000000.0,1622282000000.0,1304242000000.0
Firmam,Other Current Assets,833788000000.0,796297000000.0,2300952000000.0,1783572000000.0,1538400000000.0,1276432000000.0,1235065000000.0,1123338000000.0
Firmam,Total Current Assets,18152656000000.0,17833695000000.0,18209553000000.0,17936397000000.0,15717706000000.0,13784890000000.0,12321189000000.0,11829755000000.0
Firmam,Property Plant & Equipment,,,,,,,,
Firmam,Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firmam,Other Non-Current Assets,10725680000000.0,10193815000000.0,9406216000000.0,10174128000000.0,8883648000000.0,7567323000000.0,6119837000000.0,5556746000000.0
Firmam,Total Assets,50308249000000.0,48750186000000.0,47427597000000.0,47729830000000.0,41437473000000.0,35483317000000.0,30650965000000.0,29818166000000.0
Firmam,Accounts Payable,2586657000000.0,2566382000000.0,2389515000000.0,2410588000000.0,2213218000000.0,2113778000000.0,2242583000000.0,1503072000000.0
Firmam,Short-Term Debt,9341190000000.0,9244131000000.0,8521088000000.0,8963492000000.0,7780483000000.0,6793956000000.0,5963269000000.0,5951836000000.0
Firmam,Other Current Liabilities,5406717000000.0,5284878000000.0,4870528000000.0,4708630000000.0,4092155000000.0,3848520000000.0,3441944000000.0,3223281000000.0
Firmam,Total Current Liabilities,17796891000000.0,17318965000000.0,16124456000000.0,16431496000000.0,14680685000000.0,12912520000000.0,11781574000000.0,10790990000000.0
Firmam,Long-Term Debt,10006374000000.0,9911596000000.0,9772065000000.0,9134102000000.0,7779292000000.0,6571712000000.0,5333875000000.0,5781198000000.0
Firmam,Other Non-Current Liabilities,533561000000.0,521876000000.0,491890000000.0,457848000000.0,411427000000.0,308078000000.0,143351000000.0,179783000000.0
Firmam,Total Liabilities,30878147000000.0,30567110000000.0,29819190000000.0,30082501000000.0,26218486000000.0,22710461000000.0,19584487000000.0,18898142000000.0
Firmam,Total Equity,19430102000000.0,18183076000000.0,17608407000000.0,17647329000000.0,15218987000000.0,12772856000000.0,11066478000000.0,10920024000000.0
Firmam,Total Liabilities and Equity,50308249000000.0,48750186000000.0,47427597000000.0,47729830000000.0,41437473000000.0,35483317000000.0,30650965000000.0,29818166000000.0
Firmam,Revenues,29379510000000.0,27597193000000.0,28403118000000.0,27234521000000.0,25691911000000.0,22064192000000.0,18583653000000.0,18993688000000.0
Firmam,Cost of Goods Sold (COGS),23889153000000.0,22734336000000.0,22605465000000.0,21841676000000.0,20801139000000.0,18640995000000.0,16388564000000.0,16615326000000.0
Firmam,Gross Profit,5490357000000.0,4862857000000.0,5797653000000.0,5392845000000.0,4890772000000.0,3423197000000.0,2195089000000.0,2378362000000.0
Firmam,Operating Expenses,3090495000000.0,2868485000000.0,2943682000000.0,2642281000000.0,2598660000000.0,2102309000000.0,1839462000000.0,1910083000000.0
Firmam,Depreciation and Amortization,1734033000000.0,1610950000000.0,1625837000000.0,1409075000000.0,1250853000000.0,1105109000000.0,1067830000000.0,1175573000000.0
Firmam,Total Operating Expenses,,,,,,,,
Firmam,Operating Income,2399862000000.0,1994372000000.0,2853971000000.0,2750564000000.0,2292112000000.0,1320888000000.0,355627000000.0,468279000000.0
